uuid,level,name,std1
05-014a1df5d7122c71b59b185e524b5716,5,spi_nor_write_protection_set,58
05-015e90d505899daa397510694c6f436e,5,sys_clock_elapsed,44
05-017d0d41831cf85d3cc21e69d8019fac,5,pwm_nrfx_set_cycles,298
05-02b7062af8a130a5d84e707a48b5456f,5,__pinctrl_state_pins_0__device_dts_ord_78,8
05-032d434ccce705cacca936b0e6dea69e,5,chunk_set,22
05-039afd9944ff8bb7c07f37d7f624da21,5,sys_clock_cycle_get_32,36
05-0471b3dba234b51f219ce1b8331900d2,5,net_buf_slist_put,42
05-0592419e26d7faeb9e0a5f02b925dc0e,5,i2c_nrfx_twim_exclusive_access_release,6
05-059ce3d629788ac9e834415b29babc22,5,spi_nor_access,132
05-06874895473c745e8360b14b379e31fd,5,net_buf_simple_add_mem,18
05-073c4a817d706838b61574bd6df4b472,5,clock_control_api,28
05-0947a265d367ee6b0b8ab856456989b3,5,net_buf_simple_pull_le16,16
05-099a80051ec92e7b1b22522a7a22642c,5,nrfx_gpio_handler,88
05-0a015fa112c5ad39f4aba0324aeee2c7,5,sys_hash32_murmur3,128
05-0a04c27110abdc95c73f9305088e97c3,5,free_list_remove_bidx,92
05-0a92d8ec2652613d38691cc8c4ec9ce4,5,get_status,18
05-0ce5a839c6697183a7ace128ef4d6f0a,5,hci_core.c,4652
05-0d73ea3c02ba648189cd6d50ab8931d2,5,sys_notify_finalize,50
05-10cd395cf71c18328c863c08e78f3fd0,5,services,3674
05-110a42a69a32542b36070cfe92282b93,5,crc8_ccitt,44
05-16a6037baef3c5616de9ef62c028c315,5,__init___device_dts_ord_56,8
05-180b93aa36fd59406c67a07a1f3bacb0,5,spi_nor_0_config,52
05-1908f14039bcd8526cda3e24a429134d,5,net_buf_ref,8
05-1a98057968bfa064f69d7775005eca2c,5,merge_chunks,60
05-1ae2c99e41c81e3ec01ec001bdf38ffc,5,conn.c,4442
05-1be5f6a596af7652897dd54fcde7c189,5,flash_sync,394
05-1db82766e978e54a8ad93d308d7a6801,5,spi_nor_write,210
05-1e2ea8ad3213ad3cb719e27a61aee347,5,nrf_rram_get_parameters,8
05-1e86a5f9722f675ab69ad8d363587b16,5,i2c_nrfx_twim_driver_api,24
05-213c7980207cea7201cff8d664caf150,5,clock_control,76
05-217b3ab43cda7a68d48c25b27b84a6b2,5,adc_nrfx_read,468
05-21b35f66cff0e2270b29d3ccbb4e676d,5,printk,26
05-223126d52d14098a1bf0d77e54f4d39d,5,keys.c,756
05-2245023265ae4cf87d02c8b6ba991139,5,config,16
05-2299ac3a445cb2aef2d46531bf7415dd,5,hex2bin,112
05-23ac93032874747f38d32d18a9cfc6c4,5,pinctrl.h,62
05-243a8ac94a0a8769d214758deff3f234,5,generic_hfclk_start,120
05-253a3171e3bb8eaf0635f8fcde0f0060,5,__pinctrl_states__device_dts_ord_78,8
05-25d902c24283ab8cfbac54dfa101ad31,5,src,21053
05-274506f1541e86fa244ce90549f19814,5,transition_complete,26
05-2899a307f7abea9477bab6ed46691eea,5,spi_nor_api,24
05-28ac9d66ccb16afc16326810dd1ed798,5,__pinctrl_dev_config__device_dts_ord_125,12
05-2ce65b52f9ca37f340a595769e4b2a91,5,fatal_error.c,8
05-2d1b22c0428ca683b98088d160bd8721,5,mem_attr_get_regions,12
05-2d3aa02af5a40b808e41442763b8bb67,5,net_buf_simple_pull,16
05-2e4843c72d15dd5c469bb1b4b62b1abd,5,nrf_rram_page_layout,16
05-2f3e798debcca0caf16b788e676036ed,5,char2hex,48
05-2f8361a68835492954d6d8f3d4d04056,5,lfclk_start,6
05-3015a05470eaff1032e34cd88434e615,5,net_buf_simple_reserve,8
05-31018dbaa0ff0db14f5a62e5bb76b1e7,5,nrf_rram_api,24
05-31043c5ced51a72adb888c1886802e78,5,gcc-arm-none-eabi-10.3-2021.10,118
05-31b82524f20b962d13270a6c9e10a119,5,twim_nrfx_pm_action,50
05-31d389f6e38de9589b6ac5b4993cacb5,5,gpio_nrfx_port_set_bits_raw,10
05-31d7688944e3614de61f9d6b7e2c8575,5,set_chunk_size,8
05-36cd38f49b9afa08222c0dc9ebfe35eb,5,source,44
05-372bad37f4f20fde8772307ca6edddd7,5,__init_sys_clock_driver_init,8
05-375143ef44e3ba1305e0dc44507edf98,5,__devstate_dts_ord_23,2
05-3757cb63358a5dfa0326f1ed9b556571,5,__devstate_dts_ord_126,2
05-377f142372996db21af55af0738e3ff7,5,chunk_size,12
05-37de2628f272fa0f6070152bff8e9689,5,i2c_nrfx_twim_transfer,332
05-39611389d8338ebb024672135eaedb71,5,__init___device_dts_ord_10,8
05-39de964db66b17f133122525a59100c3,5,spi_nrfx_driver_api,8
05-3b2ab53730c3cb050313332581a550d4,5,__devstate_dts_ord_65,2
05-3f5dda6a9d5496ed6f989edffca1d005,5,gpio_nrfx_init,84
05-411f822017e8c2a440ad181acfe50efb,5,fem,18
05-418ef6beeb49833e8cd101b4c37b379f,5,irq_connect00,10
05-4386320aeb2fc998b22dee1496aed18e,5,flash_nor_parameters,8
05-4527790f301c55e12e9d9eacd6049ff0,5,spi_00z_config,76
05-46714a2817cfe589f210a800b5301ab1,5,gpio_nrfx_pin_configure,388
05-478de796f419b2bef1c43abc108482c5,5,gpio_nrfx_drv_api_funcs,36
05-47af5fb9f32eb8727c040bb61baa04a9,5,i2c_nrfx_twim_msg_transfer,108
05-48e7f06b44ab9706cc21a1eba3626888,5,entropy_psa_crypto_rng_init,16
05-49a0254132603121c240a2533d1a38ea,5,z_thread_entry,52
05-4a277b26fc72c2d2e9f1643b13d15687,5,nrf_rram_write,18
05-4b9a736d64b0d749a6fe190316520c5e,5,pwm_nrfx_get_cycles_per_sec,12
05-4ba36ce0c1a3ae1f2b323a679baafe1e,5,settings_zms.c,1258
05-4bd611b37c10d00884b0cee9c8db04dd,5,sys_heap_aligned_alloc,232
05-4e18480d10888af344101e57f6452ec2,5,i2c_nrfx_twim_configure,46
05-4e6e68d8ff00b0b4d02c52bdb71e4168,5,__pinctrl_dev_config__device_dts_ord_97,12
05-4e9c2fdc9e3a954b525a147542743848,5,__devstate_dts_ord_10,2
05-4ed14b000bfc469663fd87b2801141a0,5,acquire_device.isra.0,12
05-50f5a7a364340815100ace3a42f92650,5,spi_context_get_next_buf.constprop.0,38
05-51599235855b68683afd791e17fdc7ff,5,_spi_context_cs_control,64
05-515d51483682540de611290dd27db585,5,__init___device_dts_ord_64,8
05-51e282ecb968fe77c46b7f5becdfe9b0,5,crc8_ccitt_small_table,16
05-5401cee8e8377afe7a5c72a108188443,5,nrf_rram_init,40
05-549b1024a6c9696faace2ee8be004310,5,net_buf_frag_insert,22
05-54c1c6256bad1123118530cb2b589258,5,set_chunk_used,48
05-55729ecc684c7389ade48f849f43d315,5,i2c_nrfx_twim_exclusive_access_acquire,6
05-557db6242519534a5962472cdbf5db98,5,i2c_nrfx_twim_common_init,64
05-562aefd4224610f42c5731b16ec78a89,5,nrf_write,132
05-58a2619605e91a482911ced329d44ca8,5,event_handler,178
05-591febb60f779eccd660c80d59c1b21e,5,settings.c,594
05-594c103f2c6e04c3d8ab059f031e0c1a,5,controller,2932
05-5981e9feed78251dfb88a9c8396ef76e,5,twim_22z_config,48
05-5a549bb3582074e7d63bc74297522fc2,5,id.c,1998
05-5a75b153c6f34cf90d5af8093ff134d5,5,adc_nrfx_channel_setup,300
05-5b557abc37cb48b5c1253647047a964d,5,free_chunk,132
05-5b85fd8bb1c335d47d578f0fc28fac95,5,__init___device_dts_ord_97,8
05-5dc930e9731a9022d1f1800de5e7e241,5,__pinctrl_dev_config__device_dts_ord_56,12
05-5e527e792736cadf7c914c8a2f1a0397,5,vprintk,48
05-5e59c841747e03f1ad800c49bfc82d51,5,__pinctrl_state_pins_0__device_dts_ord_56,4
05-5f3643b378fae6011a832efdaa71e663,5,nrf_rram_erase,8
05-600e29aabd1da6535cbd5af06e810c79,5,alloc_chunk,116
05-603d8cc8064f5e8580a85428d24be750,5,exit.c,16
05-611150f83d7020b32ac0f60efcc946a8,5,adc_nrfx_driver_api,12
05-61ff542e551b1498909d5f14bb68c8f5,5,__init___device_dts_ord_126,8
05-6235b3c2bfd1ab942d2cd8e174deb35a,5,net_buf_simple_add,12
05-6329b7c0f6d76519020197312014c7ba,5,net_buf_id,32
05-63c81ca662d410aaaf1b8892149cbee6,5,sys_heap_init,176
05-63c9dba80821448f95f6a7c09fae9c24,5,__devstate_dts_ord_78,2
05-64b7321e472e0fe85ffaa978c2fd9b00,5,spi_nor_erase,280
05-6533e92dc55270211ef3cad5fd650d76,5,i2c_nrfx_twim_recover_bus,64
05-661aec08e659adda7e52282959ac3c1e,5,nrf_rram_get_size,16
05-67556d4ef061f61d24864753e20bacd7,5,spi_21z_config,76
05-67875844ce83433ef01388f2f9c5e2f3,5,__pinctrl_states__device_dts_ord_56,8
05-68d4a105410431774e30ed817c5e0e63,5,blocking_start_callback,6
05-6a0eb3fc7802ad011cf878bff65ad3e5,5,sys_heap_alloc,110
05-6a8353d7a9269456d759cacbb236f4d0,5,atomic_builtin.h,150
05-6ae03908869584f7682bc534549a1e45,5,gatt_pool.c,732
05-6e45e21c8b19907fbc2499f7ca50f925,5,net_buf_pool_get,16
05-6e85843a5d2f377c6eccc015209167f8,5,entropy_psa_crypto_rng_get_entropy,20
05-6eacbbad75ba7c565deb0b36637faa6c,5,transfer_next_chunk,208
05-6eef051a28f65218942eda7c5aa2d56d,5,__devstate_dts_ord_64,2
05-6f7e8cc024f946f5a28e35deac10398d,5,spi_nor_read,64
05-709e3c75f2182b1065fcda73f1ac3543,5,byteorder.h,100
05-74af9af3aa23ab0e1fd83760c7700d45,5,entropy_psa_crypto_rng_api,8
05-74fe028e1cf2682f24d1337d8225e72f,5,att.c,6264
05-779f8a3a8c60f325a2171a2653d27f6e,5,zephyr,40
05-786aeff88772f75023e41d49615e315c,5,nrfx_glue.c,6
05-78cd09f518a91c41f529bdf3860ef354,5,async_start,92
05-79444f643e1617fc1e3552441254a6be,5,pwm_nrfx_init20,168
05-79a36aba895fe01134613c2e45a6b4d7,5,__devstate_dts_ord_130,2
05-7bd4f8f69ef20866551538c6ec74a412,5,free_list_remove,46
05-7e5a94bff396dcd7b4845cc063cc1561,5,__devstate_dts_ord_4,2
05-7e65c9f31469e7fe56ae529a2d68637f,5,split_chunks,78
05-7ea5cbd25f067789974994faffb6773a,5,__pinctrl_state_pins_0__device_dts_ord_97,12
05-7eab156de3d11ee5f8d19d35a36a8890,5,sys_clock_timeout_handler,72
05-805c22509ecf67dec808189d07216223,5,gpio_nrfx_port_get_raw,12
05-80f69985a2a90541f6b50c49f4d2c8a3,5,net_buf_frag_last,12
05-815080b86cdc85893d9ae78f2a1c3bca,5,char_out,12
05-8164dc0100782707e31bbb9e4790017d,5,zms.c,3442
05-826a8053c86e3b06e2057e37a6fb4dbd,5,free_list_add,132
05-83322423bf095bac81c447f7dd452ad1,5,u8_to_dec,82
05-83547888427d0a74fe9eb0b8831182b9,5,__pinctrl_state_pins_0__device_dts_ord_125,12
05-835df747565e79f1992a05395713dcf8,5,fixed_data_alloc,36
05-838ea2ad360989b43b597ee782487234,5,z_nrf_clock_control_lf_on,244
05-83b415051e524ae94d2bff4f2cbc4c89,5,gpio_nrfx_p1_cfg,24
05-87afcd1ab3ccf143fd42cab1d42f0940,5,clock_event_handler,20
05-885f1b72e9f2a9b51a6e43c875ecf955,5,spi_nor_rdsr,34
05-88b9d1373c2300f5ae19510b871b4f10,5,net_buf_slist_get,44
05-89599dfb3ca3802c7110a55f92f3b144,5,tls.c,64
05-8a53ad4d86266210467be08905ffdaa4,5,bt_crypto.c,534
05-8a616c39963a99ee207c7a222dfe4a6a,5,gatt.h,44
05-8a97a2266a2751fb4967e9ccc4f50157,5,mpu,1098
05-8b3dae479e90c249a78334a1f2d0efd6,5,configs.c,2
05-8bec83c33b47e27e70d888ba421c01b1,5,rram_write,72
05-8c077dc328c80b674b2f5098b3cee9d5,5,chunk_field,22
05-8c08a5c7d33dc076a0f6d5958e453881,5,onoff_manager_init,38
05-8e0c57c2f5cbe18b4fd2ffe28a0612bf,5,irq_connect21,10
05-8e3546708fbe52177d5b010af7b45469,5,bt_crypto_psa.c,116
05-8e80d848d84dc76946f764e87ad051c1,5,addr.h,180
05-8e842a66456b6e93f2b1da922f1f1c8e,5,flash_map_layout.c,170
05-8ee5e438a11dbdf022ffc22dd72da72e,5,__init___device_dts_ord_23,8
05-8f91fbedf52eaed1f4cc1623a1c55821,5,_char_out,4
05-8fe6ff2222eecfc2dfa9866f24dadb6d,5,logi_reference,62172
05-90885e828dec6440cd63177e5f846927,5,__devstate_dts_ord_3,2
05-90a81daefdfc23f7c59c65f689ccb8c8,5,__init___device_dts_ord_12,8
05-928bf45cb5019b4ad71f64f60fae6640,5,clk_init,92
05-9398504ce67133a47701811500ea287c,5,long_wq.c,100
05-94669c3521b75698e80ab414dbd480dc,5,gpio_nrfx_p0_cfg,24
05-96930579847210fe7b11acce40c4fc47,5,sys_clock_set_timeout,92
05-9751fae7a6c70b2efc3b391a92e1963e,5,atomic.h,182
05-977499f40a8d4fc2dabf536637f85fd8,5,reboot.c,36
05-97831a6eb11a15f7a25a4141e2c475ac,5,gatt.c,7924
05-981b7c7a3d368caeed04eda17090d294,5,__devstate_dts_ord_12,2
05-98746e391988360c6f3b9e13ec0171ed,5,spi_21_data,120
05-98b71c8b8ca7b8785552b6c4d85ba4e4,5,pinctrl_lookup_state,38
05-9ac6f6737f077cbf323f390746e0998c,5,net_buf_simple_headroom,8
05-9b4db8bab6323fd123df32e6b8113ae6,5,spi_nor_wait_until_ready,58
05-9ba1a156c214e51d91f4ebd25c053097,5,pwm_nrfx_20_config,64
05-9c5a8bc935b2e0a64fdf833f4e72487a,5,net_buf_simple_clone,14
05-9e7dd7194bcc8f47dac28537264a4941,5,net_buf_simple_add_u8,16
05-9e9fade9d3c78f6b72965c09224738a0,5,dis.c,235
05-9fa180bcc8517a30f3480c6ceece8014,5,spi_nrfx_transceive,820
05-9fac2d0e63ed25eeffe554bfef68e02f,5,net_buf_destroy,48
05-a08c104c478a88da53b7d0ae2d70289b,5,sys_heap_free,36
05-a214f8dae9f5864e512f77c005c9e679,5,conn_ctx.c,298
05-a2978cca3f8039d37cc97ae8c470872f,5,exit_dpd,162
05-a30223bf03ce5ffdd2ba113236fc71e8,5,__devstate_dts_ord_125,2
05-a3b28e2d935480c22bdb4846f1bcc341,5,settings_store.c,262
05-a41096e5259a63d18bb111c89877bb66,5,__devstate_dts_ord_97,2
05-a45931aff4ded677e7178b138604bf08,5,net_buf_alloc_len,252
05-a5441654facc064d18abb716a7d2e3a9,5,__pinctrl_states__device_dts_ord_125,8
05-a5d05725344d836fd232e2c8728184eb,5,api_stop,6
05-a6470f35c76bd19cbb15d7306c473506,5,process_recheck,56
05-a69b1931897fc94844748e5949833275,5,onoff_stop,48
05-a6e98bca155e2814311ef459389014f5,5,flash_get_page_info,98
05-a8d17f83f0b408a620e8acbf4eba099b,5,spi_nor_init,516
05-a8efcb9207377a41dcfb860bf6f8f19a,5,adc_context_start_sampling,28
05-a950af1aaf3ff19f42e617a68e6d62cf,5,z_impl_flash_get_page_info_by_offs,8
05-a97a7925f11e7dc999932ffc3e3921b3,5,__devstate_dts_ord_56,2
05-a9f55f7fcb9cb447f152c9128faea88f,5,gpio.h,114
05-aa1f1aed3254d2a946dfe1a66edb6f66,5,cache_instr_enable,16
05-ab0544d02f0b221419ff240a526bf81b,5,entropy_bt_init,4
05-ab8dc336a563293978ce8e7932d0341b,5,api_blocking_start,60
05-abc85da081742aa57c4a943f9e742103,5,_OffsetAbsSyms,2
05-abe2e6cb5ef07f4cfeadb2233bf6fac9,5,fixed_data_unref,2
05-abf969df36ed1c8ba7e97c29b6b1b306,5,flash_map_partition_manager.c,40
05-ac53b51feff6d28dfe973d9b203bbb99,5,onoff_started_callback,18
05-ad407d1c40f77187e92ca09a8f7c115b,5,release_device.isra.0,4
05-ad7435ccb7e891c2e93946f661f74558,5,write_op,88
05-ade4453f65f18c45d036abcd0a08582c,5,l2cap.c,1252
05-ae48e0319ff667b6b9dfaadbc4d1f04c,5,entropy_bt_api,8
05-b26e805ab8357db651a9f4b3cf17de51,5,multithreading_lock.c,48
05-b2bb73b57b383cc202473eb5e20ea641,5,assert_print,26
05-b374accbeeeb4fa765f06151a277715b,5,gpio_nrfx_manage_callback,82
05-b52e471ee76785b75e2c66217beba52f,5,__init___device_dts_ord_130,8
05-b59b5e25042f763b0db2e4caeaebe5fe,5,__init___device_dts_ord_4,8
05-b5fbfa20ad6e7c58caeecf1252d18ec5,5,spi_nrfx_release,36
05-b7e78742759c216d6fdaff024edaf41e,5,uuid.c,293
05-b84fdd67512163a21c164cfa24f55e9b,5,adv.c,1880
05-b984df657ccb60f706a50c620659022e,5,dk_buttons_and_leds.c,1036
05-bcf555e766261c254a9c3b2d416789d3,5,sys_clock_driver_init,108
05-bd29e06856eeb7eca5aedf30713f6608,5,system_clock_channel_data,12
05-bd89d33cb6976ee33454b0f0fd1deb2d,5,spi_context_unlock_unconditionally,32
05-bde06116916d1a14a6d45d31c5f21f13,5,net_buf_frag_add,34
05-bf3783a9670ab998c50ef055a3f6fa8c,5,pwm_nrfx_drv_api_funcs,8
05-bf5cb98e71629bf3fadf28dc566770eb,5,saadc_psels,48
05-bf9e3c21a24d9d5a3de1ffb33d6efe5d,5,m_data,176
05-c09dcbc9001acd6eee15b3c1c44e7171,5,gpio_nrfx_port_clear_bits_raw,10
05-c1560c269bdffd071c7c2538e9b0bbab,5,i2c_nrfx_twim_init,38
05-c183de47002ca6ac79b623490283fa14,5,api_start,14
05-c261a3d89b076a96d3719a6103b2346c,5,__pinctrl_states__device_dts_ord_97,8
05-c4f934b276e496cae7a672f832c031f6,5,slist.h,144
05-c52d6343aed64abaa6c85a178f809f68,5,net_buf_frags_len,16
05-c61d595888f85f6d30e99ef6cacfcb7d,5,CMSIS,72
05-c62c15d461b218f1c61ad29c7a1041c4,5,dlist.h,16
05-c6a554727238b39a04577bd379ccd251,5,onoff_start,68
05-c6f07c27f365d154a566bb945bbb11f9,5,rpa.c,98
05-c846717714be0f48e69670efec6ca179,5,smp.c,5678
05-ca273a21fc8a4ffa128a374aa0a3f3b5,5,settings_init.c,60
05-ca6450937e576b9641e9fdb222077511,5,spi_00_data,120
05-ccc583591c0cd5997043ce8f6dac59cf,5,cortex_m,1312
05-cdd0fda2b4620bf5a2153b08ac86933b,5,onoff_request,174
05-ce3ecf92e2ae4e9b22993dc3ad19cce8,5,spi_nrfx_init,184
05-ce76eb6f69f6224be6aee16ec6264ef9,5,z_swap_irqlock,52
05-cea831803bf57af9c65e898ff888995c,5,finish_transaction,34
05-cf391fa5dd4b9b25df8b9b393df876a6,5,stdio.c,42
05-cfa6b6319a97a43c56f6f001d521057b,5,net_buf_simple_push,16
05-cfde2f5c682aa2c9d036e6dd2f24030c,5,generic_hfclk_stop,52
05-d014f550adf4ab1f767ffbac6ecb0fd4,5,__init___device_dts_ord_78,8
05-d1085416402d4ee98a0f4d91ef6898a7,5,flash_nor_get_parameters,8
05-d16e70e31fd56c57dc5b0f0bf1c9d414,5,validate_args,32
05-d178ce9f1aa73f9c7fce37a38c3643c4,5,spi_nrfx_wake_init,96
05-d3151f4a8ef76af2693f909a26b0a8f9,5,lfclk_stop,6
05-d3173adb87f0a76cd13e289fe1d3f19d,5,net_buf_simple_pull_mem,16
05-d436eb0fd9de10b54a828ce6435f7e81,5,include,72
05-d48072853a82be2b43d5af26d8276885,5,buf.c,468
05-d508acda2dba68d201632409159526a3,5,gpio_nrfx_port_set_masked_raw,20
05-d521f765a49c72507257a2620612ee96,5,library,836
05-d558602b459fa3fe6841549ab4185fbc,5,__init_xoshiro128_initialize,8
05-d56a1e6aa8469c489237138a6f617b4d,5,__pinctrl_dev_config__device_dts_ord_78,12
05-d58c16591dfc8d49f215ee8a584a8f99,5,flash_nor_get_size,12
05-d71e2d12ea7b9c3e19c5404fb18de838,5,mpsl,11721
05-d7dbd37e1c93222c400c0b4877a1b251,5,init_saadc,76
05-d82ea336510e19b1a09edc848bae4027,5,__init___device_dts_ord_3,8
05-d952d6c18487ede27d3040265f060d8a,5,pwm_handler,2
05-d95d8682758947233eb39158fba90b00,5,gpio_nrfx_pin_interrupt_configure,252
05-dabb30581907e76f7119833f7820d5a9,5,ecc.c,1000
05-dae171df425e85ef413681b3e6c3126f,5,flash_page_foreach,88
05-dbc9dde73a656e22c72bddb2e8aa13de,5,minimal_erase_types,8
05-dbdec1f2df92b57fa3cef80445426a24,5,fatal.c,20
05-dd8aff61b7cada7787d1ff2dbadb8821,5,build_54l15,40
05-de3fc621e828818cfab0b9bbf3d3b06b,5,clkstarted_handle.constprop.0,76
05-df6ef2de3a02a63db849f0d1e0d7b0b7,5,arch_printk_char_out,4
05-e06db2a0616153ae3c500f828eed8c2a,5,soc.c,224
05-e09b2a7eda7acafa053e748ecfd3aa26,5,entropy_bt_get_entropy,8
05-e107301df58fa949c5d521c4d5ad04d6,5,nrf_rram_read,44
05-e11e35424a738651371641b01cfb736d,5,net_buf_simple_tailroom,16
05-e1a08289fd858b78107fa3133acde1f4,5,__init___device_dts_ord_65,8
05-e1c7e035397159b8d0150d0d8fae1807,5,addr.c,58
05-e1e0e65e5e015ebdb7a6117f1bc03601,5,adc_context_on_timer_expired,38
05-e2d28b283b0516794ccf0741e0abcaf7,5,pinctrl_configure_pins,364
05-e2f2ae54a26c2b677a5fe076a49fe1ef,5,mem_to_chunkid,20
05-e319ac385b679e8efb99337c2b1eb54b,5,process_event,540
05-e37f0136aa3ffaf149b351f6a4c948e9,5,init,536
05-e5daa0066c38a56a8c8ff5ec64113c02,5,net_buf_reset,10
05-e7eb1c672363c4e3a627ae3150dac93e,5,nmi.c,14
05-e89dd76588179c26a23473f922a5b74f,5,net_buf_unref,56
05-e95989dd38104eaa49d0f837cf47301e,5,spi_nor_pages_layout,12
05-ea4833cc994910ec3255603ce97b6e47,5,gpio_nrfx_p2_cfg,24
05-ed28f731345d7ef786ff8a39f1ca3e2f,5,__init___device_dts_ord_125,8
05-ee092bab35b1a0eec75d1295b298d7c5,5,spi_nrfx_wake_request,80
05-ef399b2d446bb37b7c32ad2cc1b6045b,5,stop,82
05-f09ba07953ab2162badd897ccb8e8918,5,bucket_idx.isra.0,28
05-f1e9e9666e98c4e9d4f6375cd014ddda,5,unpend_thread_no_timeout,20
05-f3b6caab9339e515f09c41963091c38b,5,sys_notify_validate,40
05-f57aa9d03d52a2ed10376f7ed5b885e2,5,irq_connect22,10
05-f6144ccd0a6835f033d7efc604d31507,5,notify_one,44
05-f67a3bc303a1bbba06df3714fe0fed1b,5,drive_modes,9
05-f6e660ced42e946f69a41cc473d923cc,5,bas,171
05-f924938e7ce8a30fe1dcaca86ac7d47b,5,nrfx,9501
05-fd220602c3cc19302569ad1a8ed1bad5,5,xoshiro128_initialize,24
05-fd62ef04671de9d25583deda44f7a088,5,net_buf_alloc_fixed,8
05-fd89768778f1837ea65b5f0988ebadde,5,gpio_nrfx_port_toggle_bits,20
05-fdcb7565e37f788f93ffd8c8369a57f7,5,flash_map.c,78
06-002540331f8f99089dead307a29980cc,6,settings_handler_bt_hash,24
06-005aa35dec798526e252b7c35ae5aa54,6,id_find,48
06-00df1f59e6781c30fbb0d4cf03f8963a,6,multithreading_lock_acquire,16
06-012f242a94cb0fd78996cbe9db280012,6,sc_ccc_cfg_write,30
06-01d586031a5fccb720e110d5fa9eac38,6,frag_destroy,32
06-02634eff3c24742057ecacbee91c4bbd,6,buttons,32
06-034ee5379ba7916e51e26a71fb099ac2,6,hci_id_add,98
06-039b82b152daed85aa60790d974b612a,6,net_buf_fixed_hci_rx_pool,4
06-0418b64145355dec6b595c5087db0de2,6,nordicsemi_nrf54l_init,180
06-04303d9b0a61934eedf67b18ca696187,6,api_init,18
06-04a144f94fed67eee1eac34407904c8c,6,bt_gatt_connected,120
06-07067831a4a90bc5882f70406eab131c,6,atomic_test_and_set_bit.constprop.0,22
06-0738e3a3baa2fb1014493090725f163b,6,set_change_aware,28
06-0748f3fe7904e44d34f7cec95dd82e16,6,bt_att_status,62
06-0810fb2841b7777c3be7bdcf2c32cda5,6,tx_notify_process,96
06-0839304630083fb6cf4de083113e94ea,6,raise_data_ready,56
06-085ec9028a75bdc55dea593afae9f6a4,6,att_find_info_req,108
06-08aab06a2e2f19dc7306e029d25ca502,6,bt_lookup_id_addr,24
06-0930d1845aa0dddfbda9e6ae34fc8f4b,6,bt_long_wq_schedule,12
06-095e0f6b910e1af7b2c1164c0c2ee8ca,6,settings_init,16
06-097e4f9d76aa809165f7489cd6e6d3eb,6,bt_gatt_service_init,60
06-09f28221789dc5505369922cffa74a2d,6,bt_addr_le_copy,14
06-0b0030d554d1320fa293688b5c2e6baa,6,smp_init,56
06-0b1317248ee6ac8d6c992cc221ce0953,6,smp_pairing_failed,74
06-0cf59f76f39bb326a8cff94aa205b995,6,le_param_req,120
06-0d0d26d6cb4f5b9fbb91267fef5156f2,6,bt_conn_reset_rx_state,18
06-0d30757206255e6331cba5ae1b9aecec,6,bas.c,171
06-0ddda78859645f0504ffb84b20e0e57c,6,settings_backend_init,132
06-0df725f304f302d775222e9d59a4c687,6,find_sc_cfg,56
06-0e3226bb5894e16952512bbc8ab48227,6,rx_work_handler,220
06-0f7418bdf96d9dfe736c71052f039452,6,bt_att_chan_send_rsp,28
06-0f85e9215830daf3600468a741647a3f,6,mpsl_lock,20
06-0f93006e072446fb76270d6a5b309cde,6,bt_smp_pkey_ready,96
06-0fee43973f8b23314a5381ab3019e8e7,6,cpu_idle.c,68
06-0ffbde979b716030202776018c74ae91,6,bt_rpa_irk_matches,38
06-10a6432854346ec3c586d511372ad1cf,6,att_find_type_req,192
06-10ae1b43e1fc7c6fb8dc5724c0078b20,6,bt_le_adv_resume,204
06-112f9b5b92ffb82b7882d1837b379d88,6,convert_to_id_on_match,42
06-116ee16751712b70079618dbe25b7ec4,6,bt_l2cap_recv,54
06-11b8cc1248ac83974fd0a5baed784499,6,memory_buffer_alloc.c,836
06-11d81dda8cb2cf88ac9416840ba6db83,6,write_cb,98
06-11e58088702fbcb5b7356e4dde5d11c8,6,pending_recycled_events,24
06-11f66be0ddc5dc3b6790d1bf428ba196,6,read_name,42
06-12a3736bb04834698987859685233b4b,6,zms_flash_data_wrt,52
06-12b0b87bb412c741b4cc73cf9327f04d,6,smp_public_key,168
06-134a557b3fc88b6c6aa7e359c193f6db,6,update_ccc,240
06-1362833441419646b01cf979e676b51d,6,multithreading_lock_release,12
06-138625eb9e9410320eb72e545b01789c,6,init_work,24
06-13d61ff0a2f53ea821c20cb5fb0a1d29,6,bt_id_del,260
06-13d8c90a8a1bec2fb8a75aa1bd60d694,6,gen_method_sc,25
06-13d90d84ada6252899ad7462e4b856bb,6,bt_att_disconnected,192
06-1429ee535390ce3368c27ba3ceb3bb86,6,l2cap_recv,84
06-14bdef26d7e314b34ae374163ef0e325,6,le_conn_update_complete,176
06-157fe31f27c24d3383e5bee4555c4346,6,z_impl_zephyr_fputc,16
06-159af272863b7a489b03644d56f48dfe,6,bt_le_adv_start,104
06-15a9c5522d179884c1dc35202bce8ba7,6,flash_map,4
06-161b89cda3f019e3727d7261ff140ab1,6,get_conn_ready,248
06-168a8feb71f97640a22c3cb92640ffe4,6,bt_smp_request_ltk,228
06-16b66df32213c97f1862e07e9d97f0b5,6,gatt_indicate,176
06-171683ecbb3d313ad07176a76ac3e2ad,6,net_buf_fixed_alloc_hci_cmd_pool,12
06-17cf759d2f1b0f5f9db6ae2c1640d109,6,smp_find,40
06-17fa2506d21f9af06483b71a6a617cea,6,remove_peer_from_attr,40
