uuid,level,name,std1,app1,app1(%),app2,app2(%),feat1,feat1(%),feat3,feat3(%),feat6,feat6(%),opt1,opt1(%),opt2,opt2(%),opt3,opt3(%)
05-31043c5ced51a72adb888c1886802e78,5,gcc-arm-none-eabi-10.3-2021.10,118,118,0.0,118,0.0,118,0.0,118,0.0,118,0.0,118,0.0,118,0.0,118,0.0
05-31b82524f20b962d13270a6c9e10a119,5,twim_nrfx_pm_action,50,,,,,,,,,,,,,,,,
05-31d389f6e38de9589b6ac5b4993cacb5,5,gpio_nrfx_port_set_bits_raw,10,10,0.0,,,10,0.0,10,0.0,10,0.0,10,0.0,,,,
05-31d7688944e3614de61f9d6b7e2c8575,5,set_chunk_size,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-36cd38f49b9afa08222c0dc9ebfe35eb,5,source,44,44,0.0,,,44,0.0,44,0.0,44,0.0,44,0.0,,,,
05-372bad37f4f20fde8772307ca6edddd7,5,__init_sys_clock_driver_init,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-375143ef44e3ba1305e0dc44507edf98,5,__devstate_dts_ord_23,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-3757cb63358a5dfa0326f1ed9b556571,5,__devstate_dts_ord_126,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-377f142372996db21af55af0738e3ff7,5,chunk_size,12,12,0.0,,,12,0.0,12,0.0,12,0.0,12,0.0,,,,
05-37de2628f272fa0f6070152bff8e9689,5,i2c_nrfx_twim_transfer,332,,,,,,,,,,,,,,,,
05-39611389d8338ebb024672135eaedb71,5,__init___device_dts_ord_10,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-39de964db66b17f133122525a59100c3,5,spi_nrfx_driver_api,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-3b2ab53730c3cb050313332581a550d4,5,__devstate_dts_ord_65,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-3f5dda6a9d5496ed6f989edffca1d005,5,gpio_nrfx_init,84,84,0.0,,,84,0.0,84,0.0,84,0.0,84,0.0,,,,
05-411f822017e8c2a440ad181acfe50efb,5,fem,18,18,0.0,,,18,0.0,18,0.0,18,0.0,18,0.0,,,,
05-418ef6beeb49833e8cd101b4c37b379f,5,irq_connect00,10,10,0.0,,,10,0.0,10,0.0,10,0.0,10,0.0,,,,
05-4386320aeb2fc998b22dee1496aed18e,5,flash_nor_parameters,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-4527790f301c55e12e9d9eacd6049ff0,5,spi_00z_config,76,76,0.0,,,76,0.0,76,0.0,76,0.0,76,0.0,,,,
05-46714a2817cfe589f210a800b5301ab1,5,gpio_nrfx_pin_configure,388,388,0.0,,,388,0.0,388,0.0,388,0.0,388,0.0,,,,
05-478de796f419b2bef1c43abc108482c5,5,gpio_nrfx_drv_api_funcs,36,36,0.0,,,36,0.0,36,0.0,36,0.0,36,0.0,,,,
05-47af5fb9f32eb8727c040bb61baa04a9,5,i2c_nrfx_twim_msg_transfer,108,,,,,,,,,,,,,,,,
05-48e7f06b44ab9706cc21a1eba3626888,5,entropy_psa_crypto_rng_init,16,16,0.0,,,16,0.0,16,0.0,16,0.0,16,0.0,,,,
05-49a0254132603121c240a2533d1a38ea,5,z_thread_entry,52,52,0.0,,,52,0.0,52,0.0,52,0.0,52,0.0,,,,
05-4a277b26fc72c2d2e9f1643b13d15687,5,nrf_rram_write,18,18,0.0,,,18,0.0,18,0.0,18,0.0,18,0.0,,,,
05-4b9a736d64b0d749a6fe190316520c5e,5,pwm_nrfx_get_cycles_per_sec,12,,,,,,,,,,,,,,,,
05-4ba36ce0c1a3ae1f2b323a679baafe1e,5,settings_zms.c,1258,1258,0.0,,,1258,0.0,1258,0.0,1258,0.0,1258,0.0,,,,
05-4bd611b37c10d00884b0cee9c8db04dd,5,sys_heap_aligned_alloc,232,232,0.0,,,232,0.0,232,0.0,232,0.0,232,0.0,,,,
05-4e18480d10888af344101e57f6452ec2,5,i2c_nrfx_twim_configure,46,,,,,,,,,,,,,,,,
05-4e6e68d8ff00b0b4d02c52bdb71e4168,5,__pinctrl_dev_config__device_dts_ord_97,12,12,0.0,,,12,0.0,12,0.0,12,0.0,12,0.0,,,,
05-4e9c2fdc9e3a954b525a147542743848,5,__devstate_dts_ord_10,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-4ed14b000bfc469663fd87b2801141a0,5,acquire_device.isra.0,12,12,0.0,,,12,0.0,12,0.0,12,0.0,12,0.0,,,,
05-50f5a7a364340815100ace3a42f92650,5,spi_context_get_next_buf.constprop.0,38,38,0.0,,,38,0.0,38,0.0,38,0.0,38,0.0,,,,
05-51599235855b68683afd791e17fdc7ff,5,_spi_context_cs_control,64,64,0.0,,,64,0.0,64,0.0,64,0.0,64,0.0,,,,
05-515d51483682540de611290dd27db585,5,__init___device_dts_ord_64,8,,,,,,,,,,,,,,,,
05-51e282ecb968fe77c46b7f5becdfe9b0,5,crc8_ccitt_small_table,16,16,0.0,,,16,0.0,16,0.0,16,0.0,16,0.0,,,,
05-5401cee8e8377afe7a5c72a108188443,5,nrf_rram_init,40,40,0.0,,,40,0.0,40,0.0,40,0.0,40,0.0,,,,
05-549b1024a6c9696faace2ee8be004310,5,net_buf_frag_insert,22,22,0.0,,,22,0.0,22,0.0,22,0.0,22,0.0,,,,
05-54c1c6256bad1123118530cb2b589258,5,set_chunk_used,48,48,0.0,,,48,0.0,48,0.0,48,0.0,48,0.0,,,,
05-55729ecc684c7389ade48f849f43d315,5,i2c_nrfx_twim_exclusive_access_acquire,6,,,,,,,,,,,,,,,,
05-557db6242519534a5962472cdbf5db98,5,i2c_nrfx_twim_common_init,64,,,,,,,,,,,,,,,,
05-562aefd4224610f42c5731b16ec78a89,5,nrf_write,132,132,0.0,,,132,0.0,132,0.0,132,0.0,132,0.0,,,,
05-58a2619605e91a482911ced329d44ca8,5,event_handler,178,178,0.0,,,178,0.0,178,0.0,178,0.0,178,0.0,,,,
05-591febb60f779eccd660c80d59c1b21e,5,settings.c,594,594,0.0,,,594,0.0,594,0.0,594,0.0,594,0.0,,,,
05-594c103f2c6e04c3d8ab059f031e0c1a,5,controller,2932,3204,9.28,,,3152,7.5,2932,0.0,2984,1.77,2904,-0.95,,,,
05-5981e9feed78251dfb88a9c8396ef76e,5,twim_22z_config,48,,,,,,,,,,,,,,,,
05-5a549bb3582074e7d63bc74297522fc2,5,id.c,1998,1998,0.0,,,1998,0.0,1998,0.0,1998,0.0,1998,0.0,,,,
05-5a75b153c6f34cf90d5af8093ff134d5,5,adc_nrfx_channel_setup,300,,,,,,,,,,,,,,,,
05-5b557abc37cb48b5c1253647047a964d,5,free_chunk,132,132,0.0,,,132,0.0,132,0.0,132,0.0,132,0.0,,,,
05-5b85fd8bb1c335d47d578f0fc28fac95,5,__init___device_dts_ord_97,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-5dc930e9731a9022d1f1800de5e7e241,5,__pinctrl_dev_config__device_dts_ord_56,12,,,,,,,,,,,,,,,,
05-5e527e792736cadf7c914c8a2f1a0397,5,vprintk,48,48,0.0,,,48,0.0,48,0.0,48,0.0,48,0.0,,,,
05-5e59c841747e03f1ad800c49bfc82d51,5,__pinctrl_state_pins_0__device_dts_ord_56,4,,,,,,,,,,,,,,,,
05-5f3643b378fae6011a832efdaa71e663,5,nrf_rram_erase,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-600e29aabd1da6535cbd5af06e810c79,5,alloc_chunk,116,116,0.0,,,116,0.0,116,0.0,116,0.0,116,0.0,,,,
05-603d8cc8064f5e8580a85428d24be750,5,exit.c,16,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0
05-611150f83d7020b32ac0f60efcc946a8,5,adc_nrfx_driver_api,12,,,,,,,,,,,,,,,,
05-61ff542e551b1498909d5f14bb68c8f5,5,__init___device_dts_ord_126,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-6235b3c2bfd1ab942d2cd8e174deb35a,5,net_buf_simple_add,12,12,0.0,,,12,0.0,12,0.0,12,0.0,12,0.0,,,,
05-6329b7c0f6d76519020197312014c7ba,5,net_buf_id,32,32,0.0,,,32,0.0,32,0.0,32,0.0,32,0.0,,,,
05-63c81ca662d410aaaf1b8892149cbee6,5,sys_heap_init,176,176,0.0,,,176,0.0,176,0.0,176,0.0,176,0.0,,,,
05-63c9dba80821448f95f6a7c09fae9c24,5,__devstate_dts_ord_78,2,,,,,,,,,,,,,,,,
05-64b7321e472e0fe85ffaa978c2fd9b00,5,spi_nor_erase,280,280,0.0,,,280,0.0,280,0.0,280,0.0,280,0.0,,,,
05-6533e92dc55270211ef3cad5fd650d76,5,i2c_nrfx_twim_recover_bus,64,,,,,,,,,,,,,,,,
05-661aec08e659adda7e52282959ac3c1e,5,nrf_rram_get_size,16,16,0.0,,,16,0.0,16,0.0,16,0.0,16,0.0,,,,
05-67556d4ef061f61d24864753e20bacd7,5,spi_21z_config,76,76,0.0,,,76,0.0,76,0.0,76,0.0,76,0.0,,,,
05-67875844ce83433ef01388f2f9c5e2f3,5,__pinctrl_states__device_dts_ord_56,8,,,,,,,,,,,,,,,,
05-68d4a105410431774e30ed817c5e0e63,5,blocking_start_callback,6,6,0.0,,,6,0.0,6,0.0,6,0.0,6,0.0,,,,
05-6a0eb3fc7802ad011cf878bff65ad3e5,5,sys_heap_alloc,110,110,0.0,,,110,0.0,110,0.0,110,0.0,110,0.0,,,,
05-6a8353d7a9269456d759cacbb236f4d0,5,atomic_builtin.h,150,150,0.0,,,150,0.0,150,0.0,150,0.0,150,0.0,,,,
05-6ae03908869584f7682bc534549a1e45,5,gatt_pool.c,732,732,0.0,,,732,0.0,732,0.0,732,0.0,732,0.0,,,,
05-6b777b36281db992fb60ff3c8482d09e,5,adv_prov,,228,,,,,,,,228,0,,,,,,
05-6e45e21c8b19907fbc2499f7ca50f925,5,net_buf_pool_get,16,16,0.0,,,16,0.0,16,0.0,16,0.0,16,0.0,,,,
05-6e85843a5d2f377c6eccc015209167f8,5,entropy_psa_crypto_rng_get_entropy,20,20,0.0,,,20,0.0,20,0.0,20,0.0,20,0.0,,,,
05-6eacbbad75ba7c565deb0b36637faa6c,5,transfer_next_chunk,208,208,0.0,,,208,0.0,208,0.0,208,0.0,208,0.0,,,,
05-6eef051a28f65218942eda7c5aa2d56d,5,__devstate_dts_ord_64,2,,,,,,,,,,,,,,,,
05-6f7e8cc024f946f5a28e35deac10398d,5,spi_nor_read,64,64,0.0,,,64,0.0,64,0.0,64,0.0,64,0.0,,,,
05-709e3c75f2182b1065fcda73f1ac3543,5,byteorder.h,100,100,0.0,,,100,0.0,100,0.0,100,0.0,100,0.0,,,,
05-74af9af3aa23ab0e1fd83760c7700d45,5,entropy_psa_crypto_rng_api,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-74fe028e1cf2682f24d1337d8225e72f,5,att.c,6264,6264,0.0,,,6264,0.0,6264,0.0,6264,0.0,6264,0.0,,,,
05-779f8a3a8c60f325a2171a2653d27f6e,5,zephyr,40,40,0.0,,,40,0.0,40,0.0,40,0.0,40,0.0,,,,
05-786aeff88772f75023e41d49615e315c,5,nrfx_glue.c,6,6,0.0,,,6,0.0,6,0.0,6,0.0,6,0.0,,,,
05-78cd09f518a91c41f529bdf3860ef354,5,async_start,92,92,0.0,,,92,0.0,92,0.0,92,0.0,92,0.0,,,,
05-79444f643e1617fc1e3552441254a6be,5,pwm_nrfx_init20,168,,,,,,,,,,,,,,,,
05-79a36aba895fe01134613c2e45a6b4d7,5,__devstate_dts_ord_130,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-7bd4f8f69ef20866551538c6ec74a412,5,free_list_remove,46,46,0.0,,,46,0.0,46,0.0,46,0.0,46,0.0,,,,
05-7e5a94bff396dcd7b4845cc063cc1561,5,__devstate_dts_ord_4,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-7e65c9f31469e7fe56ae529a2d68637f,5,split_chunks,78,78,0.0,,,78,0.0,78,0.0,78,0.0,78,0.0,,,,
05-7ea5cbd25f067789974994faffb6773a,5,__pinctrl_state_pins_0__device_dts_ord_97,12,12,0.0,,,12,0.0,12,0.0,12,0.0,12,0.0,,,,
05-7eab156de3d11ee5f8d19d35a36a8890,5,sys_clock_timeout_handler,72,64,-11.11,,,72,0.0,64,-11.11,72,0.0,72,0.0,,,,
05-805c22509ecf67dec808189d07216223,5,gpio_nrfx_port_get_raw,12,12,0.0,,,12,0.0,12,0.0,12,0.0,12,0.0,,,,
05-80f69985a2a90541f6b50c49f4d2c8a3,5,net_buf_frag_last,12,12,0.0,,,12,0.0,12,0.0,12,0.0,12,0.0,,,,
05-815080b86cdc85893d9ae78f2a1c3bca,5,char_out,12,12,0.0,,,12,0.0,12,0.0,12,0.0,12,0.0,,,,
05-8164dc0100782707e31bbb9e4790017d,5,zms.c,3442,3442,0.0,,,3442,0.0,3442,0.0,3442,0.0,3442,0.0,,,,
05-826a8053c86e3b06e2057e37a6fb4dbd,5,free_list_add,132,132,0.0,,,132,0.0,132,0.0,132,0.0,132,0.0,,,,
05-83322423bf095bac81c447f7dd452ad1,5,u8_to_dec,82,82,0.0,,,82,0.0,82,0.0,82,0.0,82,0.0,,,,
05-83547888427d0a74fe9eb0b8831182b9,5,__pinctrl_state_pins_0__device_dts_ord_125,12,12,0.0,,,12,0.0,12,0.0,12,0.0,12,0.0,,,,
05-835df747565e79f1992a05395713dcf8,5,fixed_data_alloc,36,36,0.0,,,36,0.0,36,0.0,36,0.0,36,0.0,,,,
05-838ea2ad360989b43b597ee782487234,5,z_nrf_clock_control_lf_on,244,244,0.0,,,244,0.0,244,0.0,244,0.0,244,0.0,,,,
05-83b415051e524ae94d2bff4f2cbc4c89,5,gpio_nrfx_p1_cfg,24,24,0.0,,,24,0.0,24,0.0,24,0.0,24,0.0,,,,
05-87afcd1ab3ccf143fd42cab1d42f0940,5,clock_event_handler,20,20,0.0,,,20,0.0,20,0.0,20,0.0,20,0.0,,,,
05-885f1b72e9f2a9b51a6e43c875ecf955,5,spi_nor_rdsr,34,34,0.0,,,34,0.0,34,0.0,34,0.0,34,0.0,,,,
05-886bb73b3156b0aa24aac99d2de0b238,5,counter,,18,,,,,,18,0,,,,,,,,
05-88b9d1373c2300f5ae19510b871b4f10,5,net_buf_slist_get,44,44,0.0,,,44,0.0,44,0.0,44,0.0,44,0.0,,,,
05-89599dfb3ca3802c7110a55f92f3b144,5,tls.c,64,64,0.0,,,64,0.0,64,0.0,64,0.0,64,0.0,,,,
05-8a53ad4d86266210467be08905ffdaa4,5,bt_crypto.c,534,534,0.0,,,534,0.0,534,0.0,534,0.0,534,0.0,,,,
05-8a616c39963a99ee207c7a222dfe4a6a,5,gatt.h,44,44,0.0,,,44,0.0,44,0.0,44,0.0,44,0.0,,,,
05-8a97a2266a2751fb4967e9ccc4f50157,5,mpu,1098,1098,0.0,,,1098,0.0,1098,0.0,1098,0.0,1098,0.0,,,,
05-8b3dae479e90c249a78334a1f2d0efd6,5,configs.c,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-8bec83c33b47e27e70d888ba421c01b1,5,rram_write,72,72,0.0,,,72,0.0,72,0.0,72,0.0,72,0.0,,,,
05-8c077dc328c80b674b2f5098b3cee9d5,5,chunk_field,22,22,0.0,,,22,0.0,22,0.0,22,0.0,22,0.0,,,,
05-8c08a5c7d33dc076a0f6d5958e453881,5,onoff_manager_init,38,38,0.0,,,38,0.0,38,0.0,38,0.0,38,0.0,,,,
05-8e0c57c2f5cbe18b4fd2ffe28a0612bf,5,irq_connect21,10,10,0.0,,,10,0.0,10,0.0,10,0.0,10,0.0,,,,
05-8e3546708fbe52177d5b010af7b45469,5,bt_crypto_psa.c,116,116,0.0,,,116,0.0,116,0.0,116,0.0,116,0.0,,,,
05-8e80d848d84dc76946f764e87ad051c1,5,addr.h,180,180,0.0,,,180,0.0,180,0.0,180,0.0,180,0.0,,,,
05-8e842a66456b6e93f2b1da922f1f1c8e,5,flash_map_layout.c,170,170,0.0,,,170,0.0,170,0.0,170,0.0,170,0.0,,,,
05-8ee5e438a11dbdf022ffc22dd72da72e,5,__init___device_dts_ord_23,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-8f91fbedf52eaed1f4cc1623a1c55821,5,_char_out,4,4,0.0,,,4,0.0,4,0.0,4,0.0,4,0.0,,,,
05-8fe6ff2222eecfc2dfa9866f24dadb6d,5,logi_reference,62108,65664,5.73,44265,-28.73,65076,4.78,62108,0.0,61736,-0.6,46977,-24.36,59348,-4.44,43949,-29.24
05-90885e828dec6440cd63177e5f846927,5,__devstate_dts_ord_3,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-90a81daefdfc23f7c59c65f689ccb8c8,5,__init___device_dts_ord_12,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-928bf45cb5019b4ad71f64f60fae6640,5,clk_init,92,92,0.0,,,92,0.0,92,0.0,92,0.0,92,0.0,,,,
05-9398504ce67133a47701811500ea287c,5,long_wq.c,100,100,0.0,,,100,0.0,100,0.0,100,0.0,100,0.0,,,,
05-94669c3521b75698e80ab414dbd480dc,5,gpio_nrfx_p0_cfg,24,24,0.0,,,24,0.0,24,0.0,24,0.0,24,0.0,,,,
05-96930579847210fe7b11acce40c4fc47,5,sys_clock_set_timeout,92,80,-13.04,,,92,0.0,80,-13.04,92,0.0,92,0.0,,,,
05-9751fae7a6c70b2efc3b391a92e1963e,5,atomic.h,182,182,0.0,,,182,0.0,182,0.0,182,0.0,182,0.0,,,,
05-977499f40a8d4fc2dabf536637f85fd8,5,reboot.c,36,36,0.0,,,36,0.0,36,0.0,36,0.0,36,0.0,,,,
05-97831a6eb11a15f7a25a4141e2c475ac,5,gatt.c,7936,7936,0.0,,,7936,0.0,7936,0.0,7936,0.0,7936,0.0,,,,
05-981b7c7a3d368caeed04eda17090d294,5,__devstate_dts_ord_12,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-98746e391988360c6f3b9e13ec0171ed,5,spi_21_data,120,120,0.0,,,120,0.0,120,0.0,120,0.0,120,0.0,,,,
05-98b71c8b8ca7b8785552b6c4d85ba4e4,5,pinctrl_lookup_state,38,38,0.0,,,38,0.0,38,0.0,38,0.0,38,0.0,,,,
05-9ac6f6737f077cbf323f390746e0998c,5,net_buf_simple_headroom,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-9b4db8bab6323fd123df32e6b8113ae6,5,spi_nor_wait_until_ready,58,58,0.0,,,58,0.0,58,0.0,58,0.0,58,0.0,,,,
05-9ba1a156c214e51d91f4ebd25c053097,5,pwm_nrfx_20_config,64,,,,,,,,,,,,,,,,
05-9c5a8bc935b2e0a64fdf833f4e72487a,5,net_buf_simple_clone,14,14,0.0,,,14,0.0,14,0.0,14,0.0,14,0.0,,,,
05-9e7dd7194bcc8f47dac28537264a4941,5,net_buf_simple_add_u8,16,16,0.0,,,16,0.0,16,0.0,16,0.0,16,0.0,,,,
05-9e9fade9d3c78f6b72965c09224738a0,5,dis.c,235,235,0.0,,,235,0.0,235,0.0,235,0.0,235,0.0,,,,
05-9fa180bcc8517a30f3480c6ceece8014,5,spi_nrfx_transceive,820,820,0.0,,,820,0.0,820,0.0,820,0.0,820,0.0,,,,
05-9fac2d0e63ed25eeffe554bfef68e02f,5,net_buf_destroy,48,48,0.0,,,48,0.0,48,0.0,48,0.0,48,0.0,,,,
05-a08c104c478a88da53b7d0ae2d70289b,5,sys_heap_free,36,36,0.0,,,36,0.0,36,0.0,36,0.0,36,0.0,,,,
05-a214f8dae9f5864e512f77c005c9e679,5,conn_ctx.c,268,268,0.0,,,268,0.0,268,0.0,268,0.0,268,0.0,,,,
05-a2978cca3f8039d37cc97ae8c470872f,5,exit_dpd,162,162,0.0,,,162,0.0,162,0.0,162,0.0,162,0.0,,,,
05-a30223bf03ce5ffdd2ba113236fc71e8,5,__devstate_dts_ord_125,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-a3b28e2d935480c22bdb4846f1bcc341,5,settings_store.c,262,262,0.0,,,262,0.0,262,0.0,262,0.0,262,0.0,,,,
05-a41096e5259a63d18bb111c89877bb66,5,__devstate_dts_ord_97,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-a45931aff4ded677e7178b138604bf08,5,net_buf_alloc_len,252,252,0.0,,,252,0.0,252,0.0,252,0.0,252,0.0,,,,
05-a5441654facc064d18abb716a7d2e3a9,5,__pinctrl_states__device_dts_ord_125,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-a5d05725344d836fd232e2c8728184eb,5,api_stop,6,6,0.0,,,6,0.0,6,0.0,6,0.0,6,0.0,,,,
05-a6470f35c76bd19cbb15d7306c473506,5,process_recheck,56,56,0.0,,,56,0.0,56,0.0,56,0.0,56,0.0,,,,
05-a69b1931897fc94844748e5949833275,5,onoff_stop,48,48,0.0,,,48,0.0,48,0.0,48,0.0,48,0.0,,,,
05-a6e98bca155e2814311ef459389014f5,5,flash_get_page_info,98,98,0.0,,,98,0.0,98,0.0,98,0.0,98,0.0,,,,
05-a8d17f83f0b408a620e8acbf4eba099b,5,spi_nor_init,516,516,0.0,,,516,0.0,516,0.0,516,0.0,516,0.0,,,,
05-a8efcb9207377a41dcfb860bf6f8f19a,5,adc_context_start_sampling,28,,,,,,,,,,,,,,,,
05-a950af1aaf3ff19f42e617a68e6d62cf,5,z_impl_flash_get_page_info_by_offs,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-a97a7925f11e7dc999932ffc3e3921b3,5,__devstate_dts_ord_56,2,,,,,,,,,,,,,,,,
05-a9f55f7fcb9cb447f152c9128faea88f,5,gpio.h,114,114,0.0,,,114,0.0,114,0.0,114,0.0,114,0.0,,,,
05-aa1f1aed3254d2a946dfe1a66edb6f66,5,cache_instr_enable,16,16,0.0,,,16,0.0,16,0.0,16,0.0,16,0.0,,,,
05-ab0544d02f0b221419ff240a526bf81b,5,entropy_bt_init,4,4,0.0,,,4,0.0,4,0.0,4,0.0,4,0.0,,,,
05-ab8dc336a563293978ce8e7932d0341b,5,api_blocking_start,60,60,0.0,,,60,0.0,60,0.0,60,0.0,60,0.0,,,,
05-abc85da081742aa57c4a943f9e742103,5,_OffsetAbsSyms,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0
05-abe2e6cb5ef07f4cfeadb2233bf6fac9,5,fixed_data_unref,2,2,0.0,,,2,0.0,2,0.0,2,0.0,2,0.0,,,,
05-abf969df36ed1c8ba7e97c29b6b1b306,5,flash_map_partition_manager.c,40,40,0.0,,,40,0.0,40,0.0,40,0.0,40,0.0,,,,
05-ac53b51feff6d28dfe973d9b203bbb99,5,onoff_started_callback,18,18,0.0,,,18,0.0,18,0.0,18,0.0,18,0.0,,,,
05-ad407d1c40f77187e92ca09a8f7c115b,5,release_device.isra.0,4,4,0.0,,,4,0.0,4,0.0,4,0.0,4,0.0,,,,
05-ad7435ccb7e891c2e93946f661f74558,5,write_op,88,88,0.0,,,88,0.0,88,0.0,88,0.0,88,0.0,,,,
05-ade4453f65f18c45d036abcd0a08582c,5,l2cap.c,1244,1244,0.0,,,1244,0.0,1244,0.0,1244,0.0,1252,0.64,,,,
05-ae48e0319ff667b6b9dfaadbc4d1f04c,5,entropy_bt_api,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-b26e805ab8357db651a9f4b3cf17de51,5,multithreading_lock.c,48,48,0.0,,,48,0.0,48,0.0,48,0.0,48,0.0,,,,
05-b2bb73b57b383cc202473eb5e20ea641,5,assert_print,26,26,0.0,,,26,0.0,26,0.0,26,0.0,26,0.0,,,,
05-b374accbeeeb4fa765f06151a277715b,5,gpio_nrfx_manage_callback,82,82,0.0,,,82,0.0,82,0.0,82,0.0,82,0.0,,,,
05-b52e471ee76785b75e2c66217beba52f,5,__init___device_dts_ord_130,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-b59b5e25042f763b0db2e4caeaebe5fe,5,__init___device_dts_ord_4,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-b5fbfa20ad6e7c58caeecf1252d18ec5,5,spi_nrfx_release,36,36,0.0,,,36,0.0,36,0.0,36,0.0,36,0.0,,,,
05-b7e78742759c216d6fdaff024edaf41e,5,uuid.c,293,293,0.0,,,293,0.0,293,0.0,293,0.0,293,0.0,,,,
05-b84fdd67512163a21c164cfa24f55e9b,5,adv.c,1880,1880,0.0,,,1880,0.0,1880,0.0,1880,0.0,1880,0.0,,,,
05-b984df657ccb60f706a50c620659022e,5,dk_buttons_and_leds.c,1036,1036,0.0,,,1036,0.0,1036,0.0,1036,0.0,1036,0.0,,,,
05-bcf555e766261c254a9c3b2d416789d3,5,sys_clock_driver_init,108,108,0.0,,,108,0.0,108,0.0,108,0.0,108,0.0,,,,
05-bd29e06856eeb7eca5aedf30713f6608,5,system_clock_channel_data,12,12,0.0,,,12,0.0,12,0.0,12,0.0,12,0.0,,,,
05-bd89d33cb6976ee33454b0f0fd1deb2d,5,spi_context_unlock_unconditionally,32,32,0.0,,,32,0.0,32,0.0,32,0.0,32,0.0,,,,
05-bde06116916d1a14a6d45d31c5f21f13,5,net_buf_frag_add,34,34,0.0,,,34,0.0,34,0.0,34,0.0,34,0.0,,,,
05-bf3783a9670ab998c50ef055a3f6fa8c,5,pwm_nrfx_drv_api_funcs,8,,,,,,,,,,,,,,,,
05-bf5cb98e71629bf3fadf28dc566770eb,5,saadc_psels,48,,,,,,,,,,,,,,,,
05-bf9e3c21a24d9d5a3de1ffb33d6efe5d,5,m_data,176,,,,,,,,,,,,,,,,
05-c09dcbc9001acd6eee15b3c1c44e7171,5,gpio_nrfx_port_clear_bits_raw,10,10,0.0,,,10,0.0,10,0.0,10,0.0,10,0.0,,,,
05-c1560c269bdffd071c7c2538e9b0bbab,5,i2c_nrfx_twim_init,38,,,,,,,,,,,,,,,,
05-c183de47002ca6ac79b623490283fa14,5,api_start,14,14,0.0,,,14,0.0,14,0.0,14,0.0,14,0.0,,,,
05-c261a3d89b076a96d3719a6103b2346c,5,__pinctrl_states__device_dts_ord_97,8,8,0.0,,,8,0.0,8,0.0,8,0.0,8,0.0,,,,
05-c4f934b276e496cae7a672f832c031f6,5,slist.h,144,144,0.0,,,144,0.0,144,0.0,144,0.0,144,0.0,,,,
05-c52d6343aed64abaa6c85a178f809f68,5,net_buf_frags_len,16,16,0.0,,,16,0.0,16,0.0,16,0.0,16,0.0,,,,
05-c61d595888f85f6d30e99ef6cacfcb7d,5,CMSIS,72,72,0.0,72,0.0,72,0.0,72,0.0,72,0.0,72,0.0,72,0.0,72,0.0
05-c62c15d461b218f1c61ad29c7a1041c4,5,dlist.h,16,16,0.0,,,16,0.0,16,0.0,16,0.0,16,0.0,,,,
05-c6a554727238b39a04577bd379ccd251,5,onoff_start,68,68,0.0,,,68,0.0,68,0.0,68,0.0,68,0.0,,,,
05-c6f07c27f365d154a566bb945bbb11f9,5,rpa.c,98,98,0.0,,,98,0.0,98,0.0,98,0.0,98,0.0,,,,
05-c846717714be0f48e69670efec6ca179,5,smp.c,5718,5718,0.0,,,5718,0.0,5718,0.0,5718,0.0,5718,0.0,,,,
