uuid,level,name,std2.8.0,std2.9.0,std2.9.0(%),std3.0.1,std3.0.1(%)
05-e37f0136aa3ffaf149b351f6a4c948e9,5,init,562,562,0.0,582,3.56
05-e4d88a3fc194f8f510ed5df8a67c5d67,5,__init___device_dts_ord_77,,,,8,
05-e4f6d9451674bd6366212418bd4eca16,5,__devstate_dts_ord_24,2,2,0.0,,
05-e545bc6484d35cf681ba560fc75ca2de,5,__devstate_dts_ord_115,2,,,,
05-e5daa0066c38a56a8c8ff5ec64113c02,5,net_buf_reset,60,60,0.0,60,0.0
05-e7eb1c672363c4e3a627ae3150dac93e,5,nmi.c,14,14,0.0,14,0.0
05-e89dd76588179c26a23473f922a5b74f,5,net_buf_unref,88,88,0.0,88,0.0
05-e8acc63b1e238f3255c900eed37254b8,5,lib,1558,1558,0.0,,
05-e95989dd38104eaa49d0f837cf47301e,5,spi_nor_pages_layout,12,12,0.0,12,0.0
05-e99a8c25b2a7bbe73d7ef58cacb03bf3,5,console_out,40,40,0.0,40,0.0
05-ea4833cc994910ec3255603ce97b6e47,5,gpio_nrfx_p2_cfg,24,24,0.0,24,0.0
05-ebea0011533c39127ca4df1cbd1dc12d,5,__init___device_dts_ord_96,,,,8,
05-ec096fe74ad8a92a9c7feead51ffe22e,5,log_const_flash_nrf_rram,8,8,0.0,8,0.0
05-ed28f731345d7ef786ff8a39f1ca3e2f,5,__init___device_dts_ord_125,,,,8,
05-ee092bab35b1a0eec75d1295b298d7c5,5,spi_nrfx_wake_request,132,132,0.0,132,0.0
05-ef399b2d446bb37b7c32ad2cc1b6045b,5,stop,116,116,0.0,116,0.0
05-f09ba07953ab2162badd897ccb8e8918,5,bucket_idx.isra.0,24,24,0.0,24,0.0
05-f1e9e9666e98c4e9d4f6375cd014ddda,5,unpend_thread_no_timeout,,,,60,
05-f3b6caab9339e515f09c41963091c38b,5,sys_notify_validate,40,40,0.0,40,0.0
05-f57aa9d03d52a2ed10376f7ed5b885e2,5,irq_connect22,10,10,0.0,10,0.0
05-f6144ccd0a6835f033d7efc604d31507,5,notify_one,44,44,0.0,44,0.0
05-f66044b4697cbe440ba751c4a98f169d,5,log_const_clock_control,8,8,0.0,8,0.0
05-f67a3bc303a1bbba06df3714fe0fed1b,5,drive_modes,9,9,0.0,9,0.0
05-f6e660ced42e946f69a41cc473d923cc,5,bas,209,209,0.0,209,0.0
05-f7149e18d15a6f23097d8b5250df1ba5,5,__devstate_dts_ord_114,2,,,,
05-f875b8de88c3321dc43979c49ef9a6f1,5,libc-hooks.c,66,66,0.0,,
05-f8ff696d2e0c1e2b95092e870f999cb2,5,z_log_minimal_hexdump_print,188,188,0.0,188,0.0
05-f924938e7ce8a30fe1dcaca86ac7d47b,5,nrfx,10851,10899,0.44,11369,4.77
05-f9450e8a2a6d181e3d976e986a941296,5,__init___device_dts_ord_76,8,8,0.0,,
05-fa14d857e370c580c278f82643508e42,5,log_const_pwm_nrfx,8,8,0.0,8,0.0
05-fa19ff94c49b9f3ffec363defba288b4,5,log_const_net_buf_simple,8,8,0.0,8,0.0
05-fa9d7e6a6448885e61923a0d3cebc062,5,bytes_to_chunksz.isra.0,18,18,0.0,18,0.0
05-fc2f8125045cdfcbc778df1b227b5035,5,__init___device_dts_ord_57,8,8,0.0,,
05-fd220602c3cc19302569ad1a8ed1bad5,5,xoshiro128_initialize,24,24,0.0,24,0.0
05-fd62ef04671de9d25583deda44f7a088,5,net_buf_alloc_fixed,8,8,0.0,8,0.0
05-fd89768778f1837ea65b5f0988ebadde,5,gpio_nrfx_port_toggle_bits,20,20,0.0,20,0.0
05-fdcb7565e37f788f93ffd8c8369a57f7,5,flash_map.c,82,82,0.0,78,-4.88
06-002540331f8f99089dead307a29980cc,6,settings_handler_bt_hash,20,20,0.0,24,20.0
06-005aa35dec798526e252b7c35ae5aa54,6,id_find,48,48,0.0,48,0.0
06-00a86cdb661632b92b6b91288614cf8c,6,log_const_bt_adv,8,8,0.0,8,0.0
06-00df1f59e6781c30fbb0d4cf03f8963a,6,multithreading_lock_acquire,16,16,0.0,16,0.0
06-012f242a94cb0fd78996cbe9db280012,6,sc_ccc_cfg_write,30,30,0.0,30,0.0
06-01d586031a5fccb720e110d5fa9eac38,6,frag_destroy,32,32,0.0,32,0.0
06-02634eff3c24742057ecacbee91c4bbd,6,buttons,32,32,0.0,32,0.0
06-030416dd3b4764c6a1053fe383654ff3,6,log_const_bt_smp,8,8,0.0,8,0.0
06-034ee5379ba7916e51e26a71fb099ac2,6,hci_id_add,98,98,0.0,98,0.0
06-0365e6ce0bfcec04e9aaf0df22210fdc,6,log_const_bt_conn_ctx,8,8,0.0,8,0.0
06-039b82b152daed85aa60790d974b612a,6,net_buf_fixed_hci_rx_pool,4,4,0.0,4,0.0
06-0418b64145355dec6b595c5087db0de2,6,nordicsemi_nrf54l_init,164,160,-2.44,180,9.76
06-04303d9b0a61934eedf67b18ca696187,6,api_init,18,18,0.0,18,0.0
06-04a144f94fed67eee1eac34407904c8c,6,bt_gatt_connected,136,136,0.0,136,0.0
06-07067831a4a90bc5882f70406eab131c,6,atomic_test_and_set_bit.constprop.0,22,22,0.0,22,0.0
06-0738e3a3baa2fb1014493090725f163b,6,set_change_aware,28,28,0.0,28,0.0
06-0748f3fe7904e44d34f7cec95dd82e16,6,bt_att_status,62,62,0.0,62,0.0
06-0810fb2841b7777c3be7bdcf2c32cda5,6,tx_notify_process,148,148,0.0,148,0.0
06-0839304630083fb6cf4de083113e94ea,6,raise_data_ready,56,56,0.0,56,0.0
06-085ec9028a75bdc55dea593afae9f6a4,6,att_find_info_req,108,108,0.0,108,0.0
06-08aab06a2e2f19dc7306e029d25ca502,6,bt_lookup_id_addr,24,24,0.0,24,0.0
06-0930d1845aa0dddfbda9e6ae34fc8f4b,6,bt_long_wq_schedule,12,12,0.0,12,0.0
06-095e0f6b910e1af7b2c1164c0c2ee8ca,6,settings_init,16,16,0.0,16,0.0
06-097e4f9d76aa809165f7489cd6e6d3eb,6,bt_gatt_service_init,96,96,0.0,96,0.0
06-09b6f9bc36923a7e8741bff5ded3835b,6,smp_c1,182,182,0.0,,
06-09ca471ceeb45d2cc92c1661bda060e8,6,log_const_bt_ecc,8,8,0.0,8,0.0
06-09f28221789dc5505369922cffa74a2d,6,bt_addr_le_copy,14,14,0.0,14,0.0
06-0b0030d554d1320fa293688b5c2e6baa,6,smp_init,56,56,0.0,56,0.0
06-0b1317248ee6ac8d6c992cc221ce0953,6,smp_pairing_failed,88,88,0.0,88,0.0
06-0cf59f76f39bb326a8cff94aa205b995,6,le_param_req,152,152,0.0,152,0.0
06-0d0d26d6cb4f5b9fbb91267fef5156f2,6,bt_conn_reset_rx_state,18,18,0.0,18,0.0
06-0d174e592bd8f716f9dc5bb25c0e2cf4,6,z_impl_gpio_pin_configure,256,256,0.0,256,0.0
06-0d30757206255e6331cba5ae1b9aecec,6,bas.c,209,209,0.0,209,0.0
06-0ddda78859645f0504ffb84b20e0e57c,6,settings_backend_init,116,116,0.0,132,13.79
06-0df725f304f302d775222e9d59a4c687,6,find_sc_cfg,56,56,0.0,56,0.0
06-0e3226bb5894e16952512bbc8ab48227,6,rx_work_handler,292,292,0.0,292,0.0
06-0f7418bdf96d9dfe736c71052f039452,6,bt_att_chan_send_rsp,28,28,0.0,28,0.0
06-0f85e9215830daf3600468a741647a3f,6,mpsl_lock,20,20,0.0,20,0.0
06-0f93006e072446fb76270d6a5b309cde,6,bt_smp_pkey_ready,84,84,0.0,164,95.24
06-0fee43973f8b23314a5381ab3019e8e7,6,cpu_idle.c,68,68,0.0,68,0.0
06-0ffbde979b716030202776018c74ae91,6,bt_rpa_irk_matches,38,38,0.0,38,0.0
06-10a6432854346ec3c586d511372ad1cf,6,att_find_type_req,192,192,0.0,192,0.0
06-10ae1b43e1fc7c6fb8dc5724c0078b20,6,bt_le_adv_resume,216,216,0.0,216,0.0
06-112f9b5b92ffb82b7882d1837b379d88,6,convert_to_id_on_match,42,42,0.0,42,0.0
06-116ee16751712b70079618dbe25b7ec4,6,bt_l2cap_recv,80,80,0.0,80,0.0
06-11b8cc1248ac83974fd0a5baed784499,6,memory_buffer_alloc.c,,,,836,
06-11d81dda8cb2cf88ac9416840ba6db83,6,write_cb,98,98,0.0,98,0.0
06-11e58088702fbcb5b7356e4dde5d11c8,6,pending_recycled_events,24,24,0.0,24,0.0
06-11f66be0ddc5dc3b6790d1bf428ba196,6,read_name,60,60,0.0,42,-30.0
06-12a3736bb04834698987859685233b4b,6,zms_flash_data_wrt,52,52,0.0,52,0.0
06-12b0b87bb412c741b4cc73cf9327f04d,6,smp_public_key,164,164,0.0,188,14.63
06-134a557b3fc88b6c6aa7e359c193f6db,6,update_ccc,268,268,0.0,268,0.0
06-1362833441419646b01cf979e676b51d,6,multithreading_lock_release,12,12,0.0,12,0.0
06-138625eb9e9410320eb72e545b01789c,6,init_work,24,24,0.0,24,0.0
06-13d61ff0a2f53ea821c20cb5fb0a1d29,6,bt_id_del,316,316,0.0,316,0.0
06-13d8c90a8a1bec2fb8a75aa1bd60d694,6,gen_method_sc,25,25,0.0,25,0.0
06-13d90d84ada6252899ad7462e4b856bb,6,bt_att_disconnected,192,192,0.0,192,0.0
06-1429ee535390ce3368c27ba3ceb3bb86,6,l2cap_recv,156,156,0.0,156,0.0
06-14bdef26d7e314b34ae374163ef0e325,6,le_conn_update_complete,192,192,0.0,272,41.67
06-157fe31f27c24d3383e5bee4555c4346,6,z_impl_zephyr_fputc,16,16,0.0,16,0.0
06-159af272863b7a489b03644d56f48dfe,6,bt_le_adv_start,104,104,0.0,104,0.0
06-15a9c5522d179884c1dc35202bce8ba7,6,flash_map,4,4,0.0,4,0.0
06-161b89cda3f019e3727d7261ff140ab1,6,get_conn_ready,228,228,0.0,304,33.33
06-168a8feb71f97640a22c3cb92640ffe4,6,bt_smp_request_ltk,294,294,0.0,228,-22.45
06-16b66df32213c97f1862e07e9d97f0b5,6,gatt_indicate,220,220,0.0,208,-5.45
06-171683ecbb3d313ad07176a76ac3e2ad,6,net_buf_fixed_alloc_hci_cmd_pool,12,12,0.0,12,0.0
06-17cf759d2f1b0f5f9db6ae2c1640d109,6,smp_find,40,40,0.0,40,0.0
06-17fa2506d21f9af06483b71a6a617cea,6,remove_peer_from_attr,40,40,0.0,40,0.0
06-181d9d786c981cf6ac3a0c572ecd78b2,6,smp_error,156,156,0.0,156,0.0
06-1937433e3ba9bccd1cef1b95f5eb63b0,6,log_const_bt_settings,8,8,0.0,8,0.0
06-19acc109b30f38c41605a1e2d8261b85,6,l2cap_create_le_sig_pdu,60,60,0.0,60,0.0
06-1ae4b261b807cd18097ba7e00e603c2c,6,bt_hci_recv,84,84,0.0,84,0.0
06-1b4418d32b1ce5a8a7e46e237509a8c3,6,chrc_release,68,68,0.0,68,0.0
06-1b48a5f110ac1838bd6fa76c2cf613be,6,dk_leds_init,64,64,0.0,64,0.0
06-1b63dde62824bacb19b1687741d0076e,6,irq_init.c,32,32,0.0,32,0.0
06-1b7fd3fdfb183f312b94b3e63eeaeb9d,6,perform_auto_initiated_procedures,140,144,2.86,144,2.86
06-1bbc2d69f81381a0467077ac81a6c341,6,bt_hci_le_read_max_data_len,112,112,0.0,112,0.0
06-1c77af5e3b8d27002575782e59b9b1bf,6,bt_att_released,12,12,0.0,12,0.0
06-1c784fa8ff30a2e6916fae88b851eef2,6,att_read_group_req,240,240,0.0,240,0.0
06-1c7a642e3da9ace3bf2f9f3d74389ef5,6,attr_dis_svc,140,140,0.0,140,0.0
06-1c7c08bfa35032e55ebacbd66b100e6b,6,bt_smp_dhkey_ready,144,144,0.0,144,0.0
06-1def0aca15202401af31de1d7b382f9f,6,att_read_rsp,144,144,0.0,144,0.0
06-1e2e1b8a41f72a20caa0d37afe4d3f2a,6,le_phy_update_complete,76,76,0.0,76,0.0
06-1e79e33cbffeee06ba9e428a63fc3301,6,bt_id_set_adv_private_addr,46,46,0.0,46,0.0
06-1eeb597ae5b2378ac64687f6ac033dea,6,chrc_pool,8,8,0.0,8,0.0
06-1ef3a8db9f9a5f6762a163522ca57787,6,settings_src_register,28,28,0.0,28,0.0
06-1f13f584b1e7b93b2ad0546f27dc782a,6,bt_att_sent,100,100,0.0,100,0.0
06-1fa111860f535069ce04ce5e4a878f1e,6,get_io_capa,76,76,0.0,76,0.0
06-1ff64e350967be97a6a7739f3b5bba5d,6,gatt_store_ccc_cf,108,108,0.0,108,0.0
06-2092fb0fa3f4109e05a51448a0dfa3a2,6,settings_zms_save,278,278,0.0,380,36.69
06-20df077963dd2147ae4c18b4c44a3445,6,__stdout,16,16,0.0,16,0.0
06-21db708f253924ca0a70cbc152b1ecbd,6,flash_area_close,2,2,0.0,2,0.0
06-2318e7ee33268445a722331053f937e0,6,acl_tx_pool,52,52,0.0,52,0.0
06-233c12eefee553f0b07b81eacce72935,6,callback_ctrl,104,104,0.0,104,0.0
06-23aecae44d1d81e1278badb1b8a00d8d,6,settings_load_subtree_direct,64,64,0.0,56,-12.5
06-23c0c389db02318970157c4ccb19532b,6,att_write_rsp.constprop.0,192,192,0.0,192,0.0
06-23da14fd19067c00d6c9e1eb5cd1668b,6,settings_zms_read_fn,12,12,0.0,12,0.0
06-247e0e0f3f7e79dca558a538697c94a0,6,found_attr,6,6,0.0,6,0.0
06-248bd6100f09fb419928a1f5ae5d9b54,6,le_ltk_request,184,184,0.0,184,0.0
06-2496012e147bb96506631c3077b9dbff,6,sc_restore_rsp,58,58,0.0,58,0.0
06-2590d398a21e4ea61a8042dae3d24f95,6,adv_timeout,28,28,0.0,28,0.0
06-25dd88bf1b3220c8e55de62feff05be4,6,notify_cb,312,312,0.0,312,0.0
06-26054f2b93ddcda166f4ee6fd63d216a,6,psa_crypto.c,596,596,0.0,4048,579.19
06-26386f7b5119bdf960ee462b0598a446,6,bt_finalize_init,176,176,0.0,176,0.0
06-265ec9f3f6b6e27f41b85f3fa6e13e0e,6,zms_read,26,26,0.0,26,0.0
06-26f187726cefd7eedb8531156a7d4f35,6,_exit,,,,16,
06-27256214b410796b1786f5988f2369ae,6,db_hash_read,128,128,0.0,116,-9.38
06-27367b055a5dcfb138e28b8a4941f83b,6,flash_sync_mpsl.c,574,574,0.0,582,1.39
06-27d4db35a6731bb9509d95196e06a98b,6,bt_dh_key_gen,148,148,0.0,132,-10.81
06-2845ca7e115c2cc398e12d0a1abf1ea4,6,bt_att_req_free,32,32,0.0,32,0.0
06-28cc78a1953b815caadedf8eb798f919,6,haly,490,490,0.0,526,7.35
06-2902de6129d750de36288f3aec5f145b,6,bt_settings_init,28,28,0.0,28,0.0
06-2a270d097cf447c8156432b8e0a07a7b,6,zms_read_hist,204,204,0.0,204,0.0
06-2aa1e5466f8d1dfe332b77ecd136c80a,6,bt_conn_auth_cancel,16,16,0.0,16,0.0
06-2ad171cd9008c16329d6e3a7f078040f,6,l2cap_accept,72,72,0.0,72,0.0
06-2b06220625452ecb20322206f1603168,6,smp_ident_info,96,96,0.0,96,0.0
06-2b1a1365513154ba64c457fb53720165,6,smp_timeout,40,40,0.0,40,0.0
06-2b3583e6e17721c54496bd04e57a0c15,6,utils,118,118,0.0,118,0.0
06-2b649c0c3e26d6fb45e051a1bbc698d0,6,db_hash_commit,24,24,0.0,24,0.0
06-2b692dc167093d1ada2b6076f1b6e032,6,bt_conn_lookup_addr_le,72,72,0.0,72,0.0
06-2be591edca8deec648beb81b166c1c3f,6,sys_memcpy_swap,72,72,0.0,72,0.0
06-2c0791a1d9b3080ff34aca850c4f7085,6,net_buf_fixed_hci_cmd_pool,4,4,0.0,4,0.0
06-2c2bddaf5e04daaa19356a0e90868f6d,6,bt_keys_find_irk,196,196,0.0,192,-2.04
06-2cda1ba80b7b166696c51b4e39724f50,6,read_ppcp,56,56,0.0,40,-28.57
06-2ce2d264a4de86186f7b6e1f1bba0fec,6,bt_is_ready,16,16,0.0,,
06-2eba7b4fa70d9aa1e1f66776391fb9c2,6,chan_req_send,94,94,0.0,94,0.0
06-2ebe93b9bc62aba30eb2802b62e9671a,6,adv_unpause_enabled,38,38,0.0,38,0.0
06-2ecf7508333ac804b8964dfadbd1efb1,6,settings_commit_subtree,140,140,0.0,224,60.0
06-2f486163d0d31e80cd86a67805bee130,6,free_element_find,92,92,0.0,92,0.0
06-2f74bd8ab7f80a2b758e84de77f9acbc,6,gpio_pin_set,76,76,0.0,76,0.0
06-2f9955f60051243540d2689462d58e39,6,bt_send_one_host_num_completed_packets,2,2,0.0,2,0.0
06-2f9ed536e312ca568613f43c57f266a4,6,acl_has_data,12,12,0.0,12,0.0
06-2fbc290a05fc10f7377055e03e1facbb,6,set_all_change_unaware,56,56,0.0,56,0.0
06-2ff3bf0d8f7190df8772155e40765bbc,6,notify_le_param_updated,172,172,0.0,172,0.0
06-3039345bd0182571545987e937a40cfe,6,find_cf_cfg,68,68,0.0,68,0.0
06-30dcec56d930c908314d8c7398e46392,6,get_adv_name_type_param,32,32,0.0,32,0.0
06-31752cb484a95f1d846612be6ade2a35,6,bt_keys_store,72,72,0.0,72,0.0
06-32188fc254a80932269f3b2adf2de64b,6,bt_gatt_attr_write_ccc,200,200,0.0,200,0.0
06-32241a17495a6976797a5fcf6720b66f,6,flash_area_sectors,,,,52,
06-3293c99c2bf8f1dee2e069b3061785c1,6,id_add,44,44,0.0,44,0.0
06-32cd0b8304e4572465c91da2ff8a2a4d,6,bt_att_clear_out_of_sync_sent,42,42,0.0,42,0.0
06-334b75f577537da8a5b0678bcb7b9500,6,bt_att_set_tx_meta_data,24,24,0.0,24,0.0
06-33e11f18b62f411767dcb3dd3fd0c837,6,do_db_hash,124,124,0.0,124,0.0
06-3432cfd851d2cd4ca5febd9722afd0b7,6,settings_handler_bt_ccc,20,20,0.0,24,20.0
06-3466cc284277e4f1c7d2b2ecb3ca6e1b,6,bt_gatt_foreach_attr,22,22,0.0,22,0.0
06-34cb4c01bfbfceadc39271907d1fe23a,6,exc_exit.c,40,40,0.0,40,0.0
06-34ec20745a5006d874b01ebc606c3f17,6,bt_conn_disconnect,100,100,0.0,100,0.0
06-34f1e0a0246a7b702b0821d4f27ce5b9,6,bt_keys_get_addr.part.0,128,128,0.0,124,-3.12
06-35d3289172d18a09f96cc902b0e7490f,6,arm_mpu_regions.c,32,32,0.0,32,0.0
06-3678bdd7340d6fa4dcc587702c1ebdf9,6,atomic_and,22,22,0.0,22,0.0
06-36897812c4c5f0f9d7e1d095011f1b76,6,bt_addr_le_is_resolved,8,8,0.0,8,0.0
06-368f384cfa1f430f0cd0c0223e61a48e,6,read_group_cb,184,184,0.0,184,0.0
06-36c721bce7ebb1590e883b974a287477,6,stdlib,44,44,0.0,44,0.0
06-36cd38f49b9afa08222c0dc9ebfe35eb,6,source,1558,1558,0.0,,
06-36e82059e2e0c56f3ce8d1d326cf2e1b,6,smp_create_pdu.constprop.0,64,64,0.0,64,0.0
06-3780984383877d5e17053bf2c8260630,6,bt_id_read_public_addr,132,132,0.0,132,0.0
06-37bd8539aee6f9fbcce17c78b50b396e,6,att_read_type_req,248,248,0.0,276,11.29
06-387a5af20a28c4a15648c80306158b2c,6,bt_settings_store_ccc,28,28,0.0,28,0.0
06-38bc2537b3da74055564899c14bb7e5b,6,hci_cmd_pool,52,52,0.0,52,0.0
06-38d291a0dde287b7ea52b3c7f239f757,6,pending_id_update,32,32,0.0,32,0.0
06-390ee2ca85bd8599c8675e8f73f3b3af,6,set_random_address,112,112,0.0,112,0.0
06-3923d9b9d973fd39f953291f06f67ae6,6,bt_l2cap_update_conn_param,80,80,0.0,80,0.0
06-393d471929a733dfe0d04f9876a50c6d,6,bt_att_get_tx_meta_data,72,72,0.0,72,0.0
06-397cc4c64eee8ce9f67fb599691aaa47,6,bt_get_phy,20,20,0.0,20,0.0
06-3a2be3d462c5761c5d6e2f8738a4b778,6,att_tx_destroy,288,288,0.0,288,0.0
06-3a3b995cade0cde29eeaf559d61431bf,6,att_read_mult_req,156,156,0.0,156,0.0
06-3ac5e3507e3b937d8f9e5aeaff2a5829,6,compute_and_check_and_send_periph_dhcheck,384,384,0.0,384,0.0
06-3aeeda6c567ce957f01f42a32f7852a5,6,bt_gatt_is_subscribed,364,364,0.0,436,19.78
06-3bb47c019b3885a920d3b31be6e2bf29,6,bt_gatt_attr_next,36,36,0.0,36,0.0
06-3bbd8a7659f633d571ab95e1a98a8d87,6,gatt_foreach_iter,76,76,0.0,76,0.0
06-3bfc76049f5d43c11f240c429e379368,6,hci_set_ad,204,204,0.0,204,0.0
06-3c6f520e9a9efef22a04023997a45574,6,bt_smp_accept,80,80,0.0,80,0.0
06-3cf4046014cbdfaa7ea8e6904ab04608,6,ah,60,60,0.0,60,0.0
06-3d13369bb48852ee7e73db87eb5d39bd,6,bt_smp_start_security,392,392,0.0,392,0.0
06-3d2140e483a11e13a0a21bbc4900ee20,6,smp_public_key_periph,340,340,0.0,336,-1.18
06-3d60278167f8b659d4c0f20fd42bc8be,6,bt_conn_identity_resolved,128,128,0.0,128,0.0
06-3d94cc588ac4b6b6c1bf789af676af7c,6,sc_commit,44,44,0.0,44,0.0
06-3d96afc0ce005b68fc60611f22e718c2,6,bt_addr_le_to_str.constprop.0.isra.0,120,120,0.0,120,0.0
06-3ed0cbd555da1e169c37473d95a367ec,6,bt_pub_key_gen,224,224,0.0,144,-35.71
06-3eedbbe64a9375b756c5a3304928e466,6,rx_work,16,16,0.0,16,0.0
06-3f168cb2db3ffaf1a1075a42d51ed3e6,6,z_do_kernel_oops,8,8,0.0,8,0.0
06-3f71abcb606d344335ca45a03901a809,6,bt_settings_store_irk,4,4,0.0,4,0.0
06-3f8f780f73b18e7701b393a369865b46,6,bt_buf_get_evt,64,64,0.0,64,0.0
06-3ffdf10943c9875135382598650ddf34,6,bt_gatt_identity_resolved,92,92,0.0,92,0.0
06-40b7df498a19ab3048cd07fd57c4cb56,6,smp_chan_get,36,36,0.0,36,0.0
06-40cbbed6fcb5b7d16cf6f56afaf1c7cd,6,bt_gatt_change_aware,114,114,0.0,114,0.0
06-40f5e378ac7f8a1f8421222d9960c5f7,6,procedures_on_connect,16,16,0.0,16,0.0
06-434b81625886d37a675bb3940d2404b8,6,button_pressed,176,176,0.0,176,0.0
06-43acb7fdafae84e5377e1e2c7cb4466a,6,bt_le_ext_adv_foreach,12,12,0.0,12,0.0
06-43ada7385f0bc4c7f293a30f8e82f0aa,6,bt_hci_le_read_remote_features,52,52,0.0,52,0.0
06-43d189f9110cfe256b4d51927e7c8453,6,sc_indicate.part.0,16,16,0.0,,
06-43dba369cd2ca53368f2999905c2db6b,6,bt_conn_index,64,64,0.0,64,0.0
06-44030823eb9c6bd6fa6bdd2a149ed9ce,6,store_id_work,16,16,0.0,16,0.0
06-447054f12cd66d104deed567de159560,6,settings_parse_and_lookup,180,180,0.0,180,0.0
06-44904c1fbdcd55b13e4645c154225663,6,settings_zms_load,172,172,0.0,160,-6.98
06-44e2f722f9655386bfefb776fc8d2d85,6,atomic_set_bit_to,38,38,0.0,38,0.0
06-44f29d58640460a8f91f2476c308d6e9,6,settings_zms_get_val_len,,,,42,
06-457a9b28bd543c596f56d8b0742e4e35,6,nrfx_clock_mpsl.c,142,142,0.0,142,0.0
06-45aff465e8b66f0f213b15c5b7e5d976,6,hci_cmd_complete,84,84,0.0,84,0.0
06-45e247ad1bee804eed8d439ef1b6715e,6,zms_flash_al_wrt,112,112,0.0,112,0.0
06-462fd84efdd1ba444115bc53fd2736e6,6,settings_load_subtree,76,76,0.0,68,-10.53
06-473b7a5c457993bd985f2ce8904fe0d1,6,bt_settings_store_keys,28,28,0.0,28,0.0
06-478117a3384fb201e640c1b36ed85cda,6,bt_conn_ctx_free,148,148,0.0,148,0.0
06-491bbb25fea39ee590be0558756b2623,6,normal_events,48,48,0.0,48,0.0
06-49deb024aa27010d7c855f8ec3a17b11,6,commit_settings,108,108,0.0,108,0.0
06-4a4fafad15343174bcd208f9812f2668,6,smp_fixed_chan,12,12,0.0,12,0.0
06-4a6c00d0fd790ca6f971f2d396a11dd0,6,keys_commit,20,20,0.0,20,0.0
06-4a6c88cd066139c873698532e437e624,6,read_type_cb,172,172,0.0,172,0.0
06-4a8e680343c515f3497add29e26c793f,6,bt_gatt_clear_sc,48,48,0.0,48,0.0
06-4ad7dfe115b294ead0590f752914b140,6,ccc_save,76,76,0.0,76,0.0
06-4b3b80269ffbf6358256a63ff50a7221,6,flash_area_get_sectors,96,96,0.0,50,-47.92
06-4b647c5dd09c2a4a4361f8a9a62da041,6,db_hash_update,32,32,0.0,28,-12.5
06-4b949a3351b788dd591d303c651784a1,6,log_const_soc,8,8,0.0,8,0.0
06-4b9d5074bb0ab878e43162b0812cd362,6,bt_gatt_check_perm,116,116,0.0,118,1.72
06-4bb715f3a34ef7ab391fbfdaf1e9f281,6,zms_flash_block_cmp,96,96,0.0,,
06-4be613056a04385720c28c34b8855e68,6,log_const_bt_keys,8,8,0.0,8,0.0
06-4c77b0525a7341d09f3f9696debb7d07,6,cf_read,66,66,0.0,48,-27.27
06-4c97dd3e00ac5befecced072b445c809,6,sys_memcpy_swap.constprop.0,72,72,0.0,72,0.0
06-4d0934874fb1c4c0cdc8c55d73db3478,6,tx_complete_work,6,6,0.0,6,0.0
06-4d26482f045d01ec1474c215f7b89f23,6,bt_gatt_pool_svc_alloc,116,116,0.0,132,13.79
06-4d2a938f5c333a85b2d1bc0d653beae6,6,bt_conn_add_le,88,88,0.0,88,0.0
06-4d52d00180902f839aad5715c8df022d,6,net_buf_fixed_alloc_sync_evt_pool,12,12,0.0,12,0.0
06-4e4e3526d72e6c9c2de6a3ece8f38052,6,att_read_mult_vl_req,156,156,0.0,156,0.0
06-4eb0649872ca1511519e858d93edfe8d,6,read_pnp_id,28,28,0.0,28,0.0
06-4f06925a5e681213b3e93b1092e38ac1,6,rx_queue_put,52,52,0.0,52,0.0
06-4f422b86752f85a966a908fd9e4b3794,6,smp_reset,54,54,0.0,54,0.0
06-4f638d8845dd41660ee00b403fcbb011,6,hids.c,4336,4336,0.0,4454,2.72
06-4f74d3c781853093582d0871b2100fca,6,adv_is_directed,24,24,0.0,24,0.0
06-4fa50b9ad77b5e19d8da8252f10ae0e9,6,settings_handler_bt_keys,20,20,0.0,24,20.0
06-4fb69dc1bf667cfbc2b05dc5fd51e674,6,thread.c,142,142,0.0,134,-5.63
06-4ff961489767066b95ad6ceb37812c55,6,find_info_cb,184,184,0.0,184,0.0
06-50028adf0338f63f0a559b136cffd118,6,free_tx,28,28,0.0,28,0.0
06-508f0b17f06a60e66d545bbe8e00239e,6,bt_addr_le_create_static,28,28,0.0,28,0.0
06-50d211e859046907a51c6d470bdcf12e,6,sc_local_pkey_ready,24,24,0.0,,
06-50ee127cddfff15d8af92f0c730337b1,6,db_hash_set,44,44,0.0,44,0.0
06-510f9ebc71f98a0076a107c61588f2ca,6,le_enh_conn_complete,16,16,0.0,16,0.0
06-513095e026827b23ebdd2d012b06f2da,6,mdk,252,292,15.87,332,31.75
06-5147bae377aaab339bdf8be6028cf3b0,6,ecdh.c,754,754,0.0,,
06-516fbdc6ee63589ad70f525dc09ad9bc,6,bt_settings_store,80,80,0.0,80,0.0
06-51d5590b32420669cff843317554bb08,6,bt_gatt_store_cf.isra.0,72,72,0.0,72,0.0
06-51ff79f0c6a10f4d775ef754592eebd7,6,read_cb,70,70,0.0,70,0.0
06-52207e5c937df050b4ff836553c8c4d4,6,get_data_frag,88,88,0.0,88,0.0
06-52588d3e7549588aced4aa77961accae,6,zms_write,464,464,0.0,332,-28.45
06-541339a7c25ad0f338ab81d91d84b5ad,6,bt_conn_tx_notify,100,100,0.0,100,0.0
06-550ea85304addc4e7a5562d994752489,6,p_hids_base,3092,3092,0.0,3112,0.65
